ID,诗名,作者,朝代,花名,月份,text,正文_preview,shangxi_clean,ccpoem_top5,ccpoem_top10,ccpoem_top10_with_score,ccpoem_cls_l2,sxhy_imagery_count,sxhy_imagery_headings,sxhy_raw_words,sxhy_imagery_freq,sxhy_catalog_paths,dim_nature,dim_season,dim_space,dim_people,dim_virtue,dim_artifact,dim_biota,dim_social,dim_flower,dim_vector,dim_vector_idf,confirmed_imagery,月份数字,l1_polarity,l1_polarity_zh,l2_c2,l2_c2_zh,l3_c3,l3_c3_zh,prob_l1_negative,prob_l1_implicit_negative,prob_l1_neutral,prob_l1_implicit_positive,prob_l1_positive
28,梅 花,陆游,宋,梅花,正月,"家是江南友是兰， 水边月底怯新寒。
画图省识惊春早， 玉笛孤吹怨夜残。
冷淡合教闲处著， 清癯难遣俗人看。
相逢剩作樽前恨， 索笑情怀老渐阑。",家是江南友是兰， 水边月底怯新寒。 画图省识惊春早， 玉笛孤吹怨夜残。 冷淡合教,这首诗以低沉的调子，借梅喻人，表达出自己壮志难酬的痛苦心情。梅花历来被人们视为具有高雅品性，诗人把人的情愫移之于物，使梅花人格化。梅花盛开之时美如画图，可惜好景不长，残夜里响起了《梅花落》的笛曲声，催得梅花默默地凋零，使人哀怨满怀。诗中刻画梅花孤芳自赏的品性，冷淡的姿态，清瘦的面容很难让俗人来观看。末尾面对梅花凋谢后的残枝，更只能在酒杯前表示遗憾。诗人以梅花的“怯新寒”、“怨夜残”，暗喻反动势力的猖獗，以梅花的孤芳自赏喻抗战派的坚贞意志。这些都是通过具体形象的描绘，让读者从诗人一生遭遇去体会，并从中挖掘其深厚的意蕴。,寒、江、月、春、水,寒 江 月 春 水 索 识 樽 夜 玉,"[[""寒"", 0.08612468093633652], [""江"", 0.04175209626555443], [""月"", 0.038304347544908524], [""春"", 0.03586477413773537], [""水"", 0.03569536283612251], [""索"", 0.03367941081523895], [""识"", 0.03236754611134529], [""樽"", 0.030836639925837517], [""夜"", 0.028989261016249657], [""玉"", 0.02783244661986828]]",25.530647,9,山茶花|捣药|梨花|殿|玉|笛|红梅|迁居|酴醿花,冷淡|春早|月底|樽前|水边|江南|玉|画图|笛,红梅:1|酴醿花:1|捣药:1|殿:1|山茶花:1|梨花:1|迁居:1|玉:1|笛:1,卷四/百花类/山茶花|?/捣药|卷四/百花类/梨花|卷二/宫室类/殿|卷三/珍宝类/玉|卷三/音乐类/笛|卷四/百花类/红梅|卷二/宫室类/迁居|卷四/百花类/酴醿花,0,0,2,0,0,2,0,0,4,"[0.0, 0.0, 0.4082482904638631, 0.0, 0.0, 0.4082482904638631, 0.0, 0.0, 0.8164965809277261]","[0.0, 0.0, 0.35747072896067617, 0.0, 0.0, 0.4572938922479092, 0.0, 0.0, 0.8143076654736098]",玉,1,Implicit Negative,隐性消极,neg_anger,负向-愤懑,criticize,批判指责,0.18176098,0.49029455,0.19383584,0.09374891,0.040359743
280,杏 花(其二),王禹傅,宋,杏花,二月,长愁风雨暗离披， 醉绕吟看得几时？只有流莺偏趁意， 夜来偷宿最繁枝。,长愁风雨暗离披， 醉绕吟看得几时？只有流莺偏趁意， 夜来偷宿最繁枝。,开头写无情的风雨将杏花弄得七零八落，诗人看到鲜艳夺目的杏花被风雨折磨得不成样子，感到不安。他在酒后情不自禁地环绕美丽的杏花转圈儿，吟咏了又观赏，感叹杏花开放的时间如此短暂，简直像着了迷，一时一刻也不能离开，对杏花有无限的眷恋之情。诗人特别羡慕流莺，因为它不仅在白天可以与杏花为伴，尽情地歌唱，还可以趁心如意地在晚上偷偷地停在最繁盛、最俏丽的杏花枝上过夜。诗人甚至对流莺产生了“醋意”。这首诗用诗人的“绕”、“吟”、“看”等动作和流莺的“趁意”、“偷宿”来衬托杏花的美，借所产生的效果来暗示物体美，化静为动，表现出对杏花的深情。,莺、流、愁、雨、繁,莺 流 愁 雨 繁 枝 披 夜 醉 风,"[[""莺"", 0.16055892407894135], [""流"", 0.08875314146280289], [""愁"", 0.0679003968834877], [""雨"", 0.05105980485677719], [""繁"", 0.049481019377708435], [""枝"", 0.04200730472803116], [""披"", 0.03455529361963272], [""夜"", 0.033213041722774506], [""醉"", 0.03299790993332863], [""风"", 0.032668955624103546]]",25.443581,4,几|木笔花|渔矶|莺,几|繁枝|莺|风雨,渔矶:1|木笔花:1|几:1|莺:1,卷三/器用类上/几|卷四/百花类/木笔花|卷一/地舆类/渔矶|卷四/飞禽类/莺,0,0,1,0,0,1,1,0,1,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","[0.0, 0.0, 0.32722691868235027, 0.0, 0.0, 0.4186045434478165, 0.7607776169553369, 0.0, 0.372706583567098]",莺,2,Implicit Negative,隐性消极,neg_anger,负向-愤懑,vexed,烦恼苦闷,0.28779763,0.6025389,0.07159746,0.029560117,0.00850592
281,杏 花(其三),王禹偁,宋,杏花,二月,"陌上纷披枝上稀， 多情犹解扑人衣。
双成洒径迎王母， 十里濛濛绛雪飞。",陌上纷披枝上稀， 多情犹解扑人衣。 双成洒径迎王母， 十里濛濛绛雪飞。,首句写杏花在风雨中凋残，在路上零乱地飞舞，留在枝头的杏花愈来愈少，有惜花之意。次句采用移情手法，融入主观感受，把杏花人格化，好像她真有知觉，知道人们喜爱她，也愿意亲近人们，人与花之间的感情写得十分融洽。三四两句是浪漫主义的虚写，出自古代神话。诗人把落花纷飞的壮丽景象，想象为侍女董双成以鲜花洒在路上迎接西王母，十里长衢，落花濛濛，就像红色雪片一样到处飞扬。通常的落花现象，在诗人笔下化为神奇的意境。我们在朦胧中能感受到那场面十分壮观、奇丽。诗人用来形容杏花随风飞舞，创造了一个独特的艺术境界，妙在含糊，方见作手。,洒、飞、母、濛、雪,洒 飞 母 濛 雪 王 枝 径 陌 绛,"[[""洒"", 0.11040732264518738], [""飞"", 0.06645521521568298], [""母"", 0.051485925912857056], [""濛"", 0.04947318881750107], [""雪"", 0.04595496505498886], [""王"", 0.04334105923771858], [""枝"", 0.042629893869161606], [""径"", 0.04176832735538483], [""陌"", 0.03880336508154869], [""绛"", 0.035043906420469284]]",25.418184,6,日|柳花|柿子|梅溪|残蝶|沙,十里|多情|扑人|枝上|绛雪|陌上,沙:1|柿子:1|残蝶:1|柳花:1|日:1|梅溪:1,卷一/天文类/日|卷四/百花类/柳花|卷四/百果类/柿子|卷一/地舆类/梅溪|卷四/昆虫类/残蝶|卷一/地舆类/沙,1,0,2,0,0,0,2,0,1,"[0.31622776601683794, 0.0, 0.6324555320336759, 0.0, 0.0, 0.0, 0.6324555320336759, 0.0, 0.31622776601683794]","[0.18770626838116916, 0.0, 0.3786314716154273, 0.0, 0.0, 0.0, 0.8802892801111535, 0.0, 0.21562780162618098]",,2,Implicit Positive,隐性积极,positive,积极,like,喜爱欣赏,0.010141514,0.05340468,0.3902991,0.4781082,0.06804656
282,田家,欧阳修,宋,杏花,二月,"绿桑高下映平川， 赛罢田神笑语喧。
林外鸣鸠春雨歇， 屋头初日杏花繁。",绿桑高下映平川， 赛罢田神笑语喧。 林外鸣鸠春雨歇， 屋头初日杏花繁。,诗人通过赛罢田神笑语喧勾勒出江南农村的田家乐。嫩绿的桑林高高低低掩映在平川之间。农民们祭过土地神，说着、笑着、唱着、跳着，各自奔向自己的家门，喧闹声响彻在田间小路的上空，欣喜愉悦。一夜春雨过后，村庄被洗刷得整洁一新，山鸪在林外欢快的啼叫。红艳艳的朝阳露出屋顶，照在庄前村后盛开的杏花上，如铺锦绣。杏花是春的象征，雨后新开，给初升的太阳一照，红光辉映，水珠闪闪，更加灿烂夺目，这就是后人一再叹赞的杏花春雨江南。,花、雨、初、繁、川,花 雨 初 繁 川 田 桑 语 杏 日,"[[""花"", 0.08527259528636932], [""雨"", 0.05066440999507904], [""初"", 0.04134644940495491], [""繁"", 0.037470486015081406], [""川"", 0.037384115159511566], [""田"", 0.03558799624443054], [""桑"", 0.03526727855205536], [""语"", 0.03293362632393837], [""杏"", 0.03215715289115906], [""日"", 0.031220320612192154]]",25.448635,4,迁居|初日|虹|鸳妇,初日|春雨歇|杏花繁|林外鸣鸠|笑语|绿桑|高下,迁居:4|鸳妇:1|虹:1|初日:1,卷二/宫室类/迁居|?/初日|卷一/天文类/虹|?/鸳妇,1,0,1,0,0,0,0,0,0,"[0.7071067811865475, 0.0, 0.7071067811865475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7040818010613813, 0.0, 0.7101188755512429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,2,Positive,积极,positive,积极,joy,欢乐喜悦,0.026044497,0.030958837,0.08638916,0.28294238,0.57366514
283,北陂杏花,王安石,宋,杏花,二月,"一陂春水绕花身， 身影妖娆各占春。
纵被东风吹作雪， 绝胜南陌碾成尘。",一陂春水绕花身， 身影妖娆各占春。 纵被东风吹作雪， 绝胜南陌碾成尘。,这首诗吟诵北陂杏花，体物言志，寄托着作者的身世之感。首两句写一池春水围绕杏花，岸上红杏与水中倒影平分春色，无限娇娆。后两句触景生情，表达了两个对立的心理层次：“纵被东风吹作雪，绝胜南陌碾成尘。”纵使北陂杏花凋谢飘零，也绝对比在南面通衢大道边任人践踏、碾成尘土好得多。这表现了北陂与南陌、高尚与卑污的根本区别，作者借以表达保全自身清白的愿望。全诗在平静淡泊的语气中隐含着郁勃不平之气，诗句在自然转折中显示出一种力度，正气凛然。短短四句，有形象，有理趣，既是咏物诗，也可看作哲理诗，突出了作者决不同流合污的执拗精神，情景水乳交融。,花、陂、雪、风、陌,花 陂 雪 风 陌 尘 娆 春 水 影,"[[""花"", 0.09275706112384796], [""陂"", 0.07197744399309158], [""雪"", 0.06861572712659836], [""风"", 0.05900586396455765], [""陌"", 0.056912388652563095], [""尘"", 0.05301830545067787], [""娆"", 0.041224732995033264], [""春"", 0.03589511290192604], [""水"", 0.030215220525860786], [""影"", 0.025656763464212418]]",25.50803,8,尘|探春|早春|春|春水|美人|花|苦寒,东风|南陌|吹作雪|妖娆|尘|春|春水|花,春水:1|美人:1|早春:1|苦寒:1|探春:1|花:1|春:1|尘:1,卷一/地舆类/尘|卷一/时令类/探春|卷一/时令类/早春|卷一/时令类/春|卷一/地舆类/春水|卷二/丽人类/美人|卷四/百花类/花|卷一/时令类/苦寒,0,4,2,1,0,0,0,0,1,"[0.0, 0.8528028654224417, 0.42640143271122083, 0.21320071635561041, 0.0, 0.0, 0.0, 0.0, 0.21320071635561041]","[0.0, 0.7620055452267499, 0.31707501857925285, 0.5349811070456294, 0.0, 0.0, 0.0, 0.0, 0.18057186032403505]",尘|春|花,2,Implicit Positive,隐性积极,positive,积极,praise,称颂赞美,0.0127159115,0.07518319,0.28535563,0.5251956,0.10154964
284,杏 花,王安石,宋,杏花,二月,"垂杨一径紫苔封， 人语萧萧院落中。
独有杏花如唤客， 倚墙斜日数枝红。",垂杨一径紫苔封， 人语萧萧院落中。 独有杏花如唤客， 倚墙斜日数枝红。,首句未写红杏，却先写垂杨和紫苔。小路上长满了苍翠的青苔，开出紫色的苔花，这是一个幽静的世界。一个“封”字，道出了遍地青苔的景象。垂杨在路边飘荡，姿态自然、潇洒。次句写庭院里传出人们喝采的话语声，更反衬出环境的幽静。三四句入题，写靠近墙边斜阳中盛开的一丛红杏，她红得触目耀眼，嫣然可亲。她多么自作多情，好像要在人们面前卖弄一番，似乎是在呼唤人们快快从庭院中走出，来欣赏一下她这秀媚的丰姿。诗人写红杏的“唤客”，无限地扩大了诗的容量与境界。一树柔枝，斜倚墙边，姿态婀娜；灿灿红花，在夕阳的映照下，更觉艳美。此诗言情体物，妙趣横生，饶有风韵，让读者享受愉快和美感。,花、苔、杨、红、落,花 苔 杨 红 落 墙 枝 院 封 语,"[[""花"", 0.19566410779953003], [""苔"", 0.18576326966285706], [""杨"", 0.10768238455057144], [""红"", 0.05123540759086609], [""落"", 0.034092582762241364], [""墙"", 0.03406903147697449], [""枝"", 0.029116639867424965], [""院"", 0.027297668159008026], [""封"", 0.024618344381451607], [""语"", 0.02286306396126747]]",25.516785,9,客亭|寒食|杏花|梨花|残菊|竹|苔|袁柳|风,一径|人语|垂杨|数枝|斜日|杏花|苔|萧萧|院落,寒食:1|竹:1|客亭:1|风:1|梨花:1|杏花:1|袁柳:1|残菊:1|苔:1,卷二/宫室类/客亭|卷一/节序类/寒食|卷四/百花类/杏花|卷四/百花类/梨花|卷四/百花类/残菊|卷四/竹木类/竹|卷三/百草类/苔|?/袁柳|卷一/天文类/风,1,1,1,0,0,0,2,0,3,"[0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.5, 0.0, 0.75]","[0.1636135758039712, 0.19828660804662868, 0.165016463001442, 0.0, 0.0, 0.0, 0.7673013698637802, 0.0, 0.5638538761289674]",苔,2,Implicit Negative,隐性消极,neg_anger,负向-愤懑,vexed,烦恼苦闷,0.012582718,0.44509938,0.4350043,0.1003258,0.0069878493
285,春 晚,方岳,宋,杏花,二月,"青梅如豆带烟垂， 紫蕨成拳著雨肥。
只有小桥杨柳外， 杏花未肯放春归。",青梅如豆带烟垂， 紫蕨成拳著雨肥。 只有小桥杨柳外， 杏花未肯放春归。,如豆的青梅在烟雾中低垂，拳形的紫蕨被雨水滋养得格外肥壮。杏花孤单地立在小桥之侧，杨柳树旁，以此残存的一点春色，喻示着春光还未完全流逝。这些景物，组成了一幅气氛非常浓郁的晚春风景图。诗人写景是为了抒情。借暮春景象的描写，抒发自己爱恋春天，希望春光永驻人间的心情。诗人把自己比作残存的杏花，“杏花未肯放春归”，实际上是诗人不肯放春归。这样地来表达自己的爱春惜春之情，可说是“余味曲包”了。全诗将春拟人化，流露了对春的真挚爱恋之情，诗中有画，风格清新，语言流畅自然。,烟、花、杨、桥、豆,烟 花 杨 桥 豆 蕨 外 柳 带 拳,"[[""烟"", 0.1493271142244339], [""花"", 0.08511374145746231], [""杨"", 0.05418029800057411], [""桥"", 0.04257720336318016], [""豆"", 0.04222533479332924], [""蕨"", 0.03329591825604439], [""外"", 0.03263688459992409], [""柳"", 0.03141065314412117], [""带"", 0.03073660470545292], [""拳"", 0.029636459425091743]]",25.527536,7,园|春寒|春归|杏花|江湖|蕨|雨,小桥|带烟|春归|杏花|杨柳|蕨|雨,春寒:1|江湖:1|园:1|杏花:1|春归:1|蕨:1|雨:1,卷一/地舆类/园|卷一/时令类/春寒|卷一/时令类/春归|卷四/百花类/杏花|?/江湖|卷四/蔬菜类/蕨|卷一/天文类/雨,1,2,1,0,0,0,1,0,1,"[0.35355339059327373, 0.7071067811865475, 0.35355339059327373, 0.0, 0.0, 0.0, 0.35355339059327373, 0.0, 0.35355339059327373]","[0.2607296824697479, 0.6319671714276661, 0.2629652813908037, 0.0, 0.0, 0.0, 0.6113742137231934, 0.0, 0.2995135364125328]",蕨,2,Implicit Positive,隐性积极,positive,积极,praise,称颂赞美,0.014204948,0.08114859,0.28617013,0.5679061,0.05057031
286,游园不值,叶绍翁,宋,杏花,二月,"应嫌屐齿印苍苔， 十扣柴扉九不开。
春色满园关不住， 一枝红杏出墙来。",应嫌屐齿印苍苔， 十扣柴扉九不开。 春色满园关不住， 一枝红杏出墙来。,这首诗把杏花作为艺术构思的核心与春色的代表。诗人不仅看到春色的面——“满园”，更加突出了春色的点——“一枝红杏”，点面结合，取得了推陈出新的成就。诗的前两句从创作主体出发，设想园主“应嫌屐齿印苍苔”与游园者“小叩柴扉久不开”是一对矛盾，构成第一个心理层次。因主人怕损苍苔拒不开门，使游人产生懊恼情绪。后两句紧承“久不开”出现第二个心理层次，即“关住”与“关不住”的矛盾。关得住园门，却关不住春色。游人从“满园春色”里看见“一枝红杏”伸出墙来，消除了懊恼，豁然开朗地出现喜悦气氛。从时间说，头两句写时间延续的久暂；从空间说，后两句写空间内涵的多少。时间上的心理层次深化了空间上的心理层次，使出墙红杏更妩媚生姿，富有吸引人心的魅力。,苔、苍、红、春、枝,苔 苍 红 春 枝 屐 扉 关 杏 色,"[[""苔"", 0.09252458065748215], [""苍"", 0.08375032246112823], [""红"", 0.07042841613292694], [""春"", 0.055773407220840454], [""枝"", 0.052195820957422256], [""屐"", 0.05153654143214226], [""扉"", 0.04617103934288025], [""关"", 0.04525758698582649], [""杏"", 0.03865540400147438], [""色"", 0.0384681299328804]]",25.481241,8,园|寒食|新竹|春色|樵径|画花|竹亭|莲塘,一枝|出墙|园|屐齿印|春色|柴扉|红杏|苍苔,樵径:1|莲塘:1|竹亭:1|春色:1|画花:1|寒食:1|新竹:1|园:1,卷一/地舆类/园|卷一/节序类/寒食|卷四/竹木类/新竹|卷一/时令类/春色|?/樵径|卷三/书画类/画花|卷二/宫室类/竹亭|卷一/地舆类/莲塘,0,2,3,0,0,1,1,0,0,"[0.0, 0.5163977794943222, 0.7745966692414834, 0.0, 0.0, 0.2581988897471611, 0.2581988897471611, 0.0, 0.0]","[0.0, 0.5145123276639283, 0.6422748766404951, 0.0, 0.0, 0.273876389903696, 0.49774669317997666, 0.0, 0.0]",,2,Neutral,中性,,,,,0.014856474,0.15320097,0.42118818,0.38605595,0.024698332
287,杏 花,元好问,金,杏花,二月,杏花墙外-枝横， 半面宫妆出晓晴。看尽春风不回首， 宝儿元自太憨生！,杏花墙外-枝横， 半面宫妆出晓晴。看尽春风不回首， 宝儿元自太憨生！,全诗首句写花姿，次句写花容，三四两句写赏花之情。杏花多在早春二月先桃李而放，最能触动诗人赏花惜春情怀。墙外一枝，正是诗人希望春情久驻，不愿让春色一览无余的心理的艺术体现。庭垣对杏花具有布景设色分别层次的作用，借背景衬景更可突出杏花的绰约风姿。墙外一枝令人可望而不可及，观赏者驰骋想象，领略满园春色，则景近而意远，余韵未尽。半面宫妆借以形容半开放的杏花容色，晓晴时的光觉笼罩花容，更加鲜明夺目。墙外横枝，春风摇曳，花香袅袅，色态动人。诗人赏玩之际流连忘返，觉得花也在顾盼着自己，对杏花爱赏入迷的情态跃然纸上。到底是人在看花，还是花在看人，读来饶有兴趣，颇有相看两不厌的神味。,墙、风、花、憨、杏,墙 风 花 憨 杏 生 宫 晓 晴 儿,"[[""墙"", 0.11064068973064423], [""风"", 0.06550969928503036], [""花"", 0.044761888682842255], [""憨"", 0.040985673666000366], [""杏"", 0.03607744723558426], [""生"", 0.03550911322236061], [""宫"", 0.03526058793067932], [""晓"", 0.03301456198096275], [""晴"", 0.03259989991784096], [""儿"", 0.031594038009643555]]",25.58176,3,春风|酒旗|酴醿花,宫妆|春风|杏花墙,酒旗:1|酴醿花:1|春风:1,卷一/天文类/春风|卷三/器用类上/酒旗|卷四/百花类/酴醿花,1,0,0,0,0,1,0,0,1,"[0.5773502691896258, 0.0, 0.0, 0.0, 0.0, 0.5773502691896258, 0.0, 0.0, 0.5773502691896258]","[0.5009847801838102, 0.0, 0.0, 0.0, 0.0, 0.6463792182691046, 0.0, 0.0, 0.575506868954664]",,2,Implicit Positive,隐性积极,positive,积极,joy,欢乐喜悦,0.0153566515,0.08722814,0.2720965,0.38004935,0.24526937
288,杏 花,沈周,明,杏花,二月,"半抱春寒薄杂烟， 一梢斜路曲墙边。
东家小女贪妆裹， 听买新花破晓眠。",半抱春寒薄杂烟， 一梢斜路曲墙边。 东家小女贪妆裹， 听买新花破晓眠。,“半抱春寒”将花拟人，写杏花因嫌春寒料峭欲吐未吐，“一梢”写出杏花才有一枝冲寒而笑试显风姿。既表明杏花从欲放到开放的渐变过程，又暗示出诗人关注杏花开放的心情。“薄杂烟”是说杏花在寒气和薄薄晨雾的笼罩之中，与“斜路曲墙”的点缀性陪衬小景，勾勒出一种幽静朦胧的意境。后两句避实就虚，细微地刻画了邻家小女天真爱打扮，迫切期待买一枝刚开放的杏花簪头，买花的喧叫声使诗人晨睡不安的情状，从侧面烘托出杏花的神韵，也使读者领略到花如小女、小女如花的双重意象。写买花声耐人寻味，令人产生亲切可喜的感受。,烟、花、寒、听、墙,烟 花 寒 听 墙 东 妆 晓 女 眠,"[[""烟"", 0.13234472274780273], [""花"", 0.12805664539337158], [""寒"", 0.0740533247590065], [""听"", 0.05130019783973694], [""墙"", 0.04859844222664833], [""东"", 0.04179356247186661], [""妆"", 0.03996998444199562], [""晓"", 0.03838895261287689], [""女"", 0.03589261695742607], [""眠"", 0.035567425191402435]]",25.542747,5,春寒|槐|烟|秋雨|花,墙边|春寒|烟|破晓|花,春寒:1|槐:1|秋雨:1|烟:1|花:1,卷一/时令类/春寒|卷四/树木类/槐|卷一/天文类/烟|卷一/天文类/秋雨|卷四/百花类/花,2,1,0,0,0,0,1,0,1,"[0.7559289460184544, 0.3779644730092272, 0.0, 0.0, 0.0, 0.0, 0.3779644730092272, 0.0, 0.3779644730092272]","[0.5705735504561041, 0.3457448240621998, 0.0, 0.0, 0.0, 0.0, 0.6689571215617658, 0.0, 0.32772352626247514]",烟|花,2,Neutral,中性,,,,,0.01590297,0.22123827,0.3984486,0.2898532,0.07455702
