ID,sample_id,花名,月份,朝代,作者,诗名,snow_polarity_analysis,snow_polarity_poem,snow_polarity_combined,snow_sentiment_analysis,dominant_emotion_analysis,dominant_emotion_poem,dominant_emotion_combined,dominant_score_analysis,emo_joy,emo_sorrow,emo_longing,emo_bold,emo_elegant,emo_serene,emo_resentment,emo_anxiety,emotion_vec_analysis,emotion_vec_poem,emotion_vec_combined
603,84,榴花,五月,唐,韩愈,榴 花,1.0,0.975,1.0,positive,joy,joy,joy,0.0104,0.010356,0.0,0.0,0.0,0.0,0.003236,0.0,0.005178,"{""joy"": 0.010356, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003236, ""resentment"": 0.0, ""anxiety"": 0.005178, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0104}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.010063, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003145, ""resentment"": 0.0, ""anxiety"": 0.005031, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0101}"
607,85,榴花,五月,宋,王沂孙,庆清朝,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0169,0.003836,0.01688,0.0,0.0,0.0,0.005115,0.0,0.0,"{""joy"": 0.003836, ""sorrow"": 0.01688, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.005115, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0169}","{""joy"": 0.0, ""sorrow"": 0.010084, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0101}","{""joy"": 0.002941, ""sorrow"": 0.015294, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003922, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0153}"
612,86,石竹,五月,元,蒲道源,赋石竹,1.0,0.005,1.0,positive,joy,joy,joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}"
609,87,石竹,五月,唐,王绩,石竹咏,1.0,0.9719,1.0,positive,anxiety,anxiety,anxiety,0.05,0.0,0.007407,0.0,0.0,0.0,0.004938,0.0,0.05,"{""joy"": 0.0, ""sorrow"": 0.007407, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004938, ""resentment"": 0.0, ""anxiety"": 0.05, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.05}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.15, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.15}","{""joy"": 0.0, ""sorrow"": 0.007059, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004706, ""resentment"": 0.0, ""anxiety"": 0.054706, ""dominant_emotion"": ""anxiety"", ""dominant_score"": 0.0547}"
611,88,石竹,五月,宋,王安石,石竹花,1.0,0.8765,1.0,positive,elegant,joy,elegant,0.0355,0.007895,0.009868,0.0,0.0,0.035526,0.013158,0.0,0.015789,"{""joy"": 0.007895, ""sorrow"": 0.009868, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.035526, ""serene"": 0.013158, ""resentment"": 0.0, ""anxiety"": 0.015789, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0355}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.007453, ""sorrow"": 0.009317, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.03354, ""serene"": 0.012422, ""resentment"": 0.0, ""anxiety"": 0.014907, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0335}"
872,89,菊花,六月,唐,黄巢,题菊花,1.0,0.326,1.0,positive,bold,joy,bold,0.0247,0.0,0.0,0.0,0.024719,0.018727,0.006742,0.011236,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.024719, ""elegant"": 0.018727, ""serene"": 0.006742, ""resentment"": 0.011236, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0247}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.024176, ""elegant"": 0.018315, ""serene"": 0.006593, ""resentment"": 0.010989, ""anxiety"": 0.0, ""dominant_emotion"": ""bold"", ""dominant_score"": 0.0242}"
663,90,木芙蓉,六月,唐,陆龟蒙,白 莲,1.0,0.8735,1.0,positive,elegant,joy,elegant,0.0165,0.005013,0.0,0.0,0.0,0.016541,0.0,0.0,0.0,"{""joy"": 0.005013, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.016541, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0165}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.004938, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.016296, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0163}"
642,91,荷花,六月,唐,温庭筠,张静婉采莲曲,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0089,0.0,0.008889,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.008889, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0089}","{""joy"": 0.0, ""sorrow"": 0.032432, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0324}","{""joy"": 0.0, ""sorrow"": 0.01086, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0109}"
704,92,虞美人,六月,宋,王沂孙,水龙吟白莲,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0113,0.0,0.011313,0.0,0.0,0.001885,0.003626,0.0,0.003191,"{""joy"": 0.0, ""sorrow"": 0.011313, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.001885, ""serene"": 0.003626, ""resentment"": 0.0, ""anxiety"": 0.003191, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0113}","{""joy"": 0.0, ""sorrow"": 0.053571, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0536}","{""joy"": 0.0, ""sorrow"": 0.012154, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.001848, ""serene"": 0.003554, ""resentment"": 0.0, ""anxiety"": 0.003127, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0122}"
639,93,荷花,六月,唐,韩愈,奉酬卢给事云夫四兄曲江荷花行见寄并呈上钱七兄阁老张十八助教,1.0,0.5,1.0,positive,joy,joy,joy,0.0092,0.009179,0.0,0.004348,0.003623,0.004831,0.004106,0.0,0.0,"{""joy"": 0.009179, ""sorrow"": 0.0, ""longing"": 0.004348, ""bold"": 0.003623, ""elegant"": 0.004831, ""serene"": 0.004106, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0092}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.009179, ""sorrow"": 0.0, ""longing"": 0.004348, ""bold"": 0.003623, ""elegant"": 0.004831, ""serene"": 0.004106, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0092}"
638,94,荷花,六月,唐,王勃,采莲曲,1.0,1.0,1.0,positive,longing,longing,longing,0.039,0.0,0.0,0.038989,0.0,0.0,0.0,0.008664,0.0,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.038989, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.008664, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.039}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.02027, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0203}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.035043, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.006838, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.035}"
696,95,木芙蓉,六月,明,王夫之,玉楼春,1.0,1.0,1.0,positive,sorrow,joy,sorrow,0.0031,0.002067,0.003101,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.002067, ""sorrow"": 0.003101, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0031}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.001995, ""sorrow"": 0.002993, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.003}"
637,96,荷花,六月,清,胡天游,观鑫,1.0,1.0,1.0,positive,elegant,joy,elegant,0.0093,0.0,0.0,0.0,0.00463,0.009259,0.003086,0.0,0.003704,"{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.00463, ""elegant"": 0.009259, ""serene"": 0.003086, ""resentment"": 0.0, ""anxiety"": 0.003704, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0093}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.004167, ""elegant"": 0.008333, ""serene"": 0.002778, ""resentment"": 0.0, ""anxiety"": 0.003333, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0083}"
636,97,荷花,六月,金,萧贡古,采莲曲,1.0,0.9999,1.0,positive,elegant,joy,elegant,0.009,0.003003,0.0,0.0,0.002402,0.009009,0.006006,0.0,0.0,"{""joy"": 0.003003, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.002402, ""elegant"": 0.009009, ""serene"": 0.006006, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.009}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.002857, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.002286, ""elegant"": 0.008571, ""serene"": 0.005714, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0086}"
699,98,虞美人,六月,宋,贺铸,踏莎行,1.0,0.9725,1.0,positive,elegant,joy,elegant,0.0155,0.002919,0.004147,0.0,0.002765,0.015515,0.0,0.004916,0.005376,"{""joy"": 0.002919, ""sorrow"": 0.004147, ""longing"": 0.0, ""bold"": 0.002765, ""elegant"": 0.015515, ""serene"": 0.0, ""resentment"": 0.004916, ""anxiety"": 0.005376, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0155}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.002832, ""sorrow"": 0.004024, ""longing"": 0.0, ""bold"": 0.002683, ""elegant"": 0.015052, ""serene"": 0.0, ""resentment"": 0.004769, ""anxiety"": 0.005216, ""dominant_emotion"": ""elegant"", ""dominant_score"": 0.0151}"
701,99,虞美人,六月,宋,姜夔,惜红衣,1.0,1.0,1.0,positive,longing,joy,longing,0.0148,0.0,0.004438,0.014793,0.0,0.0,0.014201,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.004438, ""longing"": 0.014793, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.014201, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0148}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.003968, ""longing"": 0.013228, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.012698, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0132}"
702,100,虞美人,六月,宋,康与之,洞仙歌令,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0217,0.0,0.021661,0.0,0.005415,0.0,0.0,0.0,0.002888,"{""joy"": 0.0, ""sorrow"": 0.021661, ""longing"": 0.0, ""bold"": 0.005415, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002888, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0217}","{""joy"": 0.0, ""sorrow"": 0.085714, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0857}","{""joy"": 0.0, ""sorrow"": 0.026174, ""longing"": 0.0, ""bold"": 0.005034, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002685, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0262}"
703,101,虞美人,六月,宋,王沂孙,水龙吟,1.0,1.0,1.0,positive,sorrow,sorrow,sorrow,0.0074,0.0,0.007381,0.0,0.002109,0.003515,0.002988,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.007381, ""longing"": 0.0, ""bold"": 0.002109, ""elegant"": 0.003515, ""serene"": 0.002988, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0074}","{""joy"": 0.0, ""sorrow"": 0.05, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.05}","{""joy"": 0.0, ""sorrow"": 0.009516, ""longing"": 0.0, ""bold"": 0.002003, ""elegant"": 0.003339, ""serene"": 0.002838, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0095}"
706,102,虞美人,六月,金,元好问,迈陂塘,1.0,1.0,1.0,positive,longing,sorrow,longing,0.0101,0.0,0.004213,0.010112,0.0,0.004213,0.00618,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.004213, ""longing"": 0.010112, ""bold"": 0.0, ""elegant"": 0.004213, ""serene"": 0.00618, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0101}","{""joy"": 0.0, ""sorrow"": 0.028125, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0281}","{""joy"": 0.0, ""sorrow"": 0.007857, ""longing"": 0.008571, ""bold"": 0.0, ""elegant"": 0.003571, ""serene"": 0.005238, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0086}"
707,103,虞美人,六月,元,李冶,迈陂塘,1.0,1.0,1.0,positive,sorrow,joy,sorrow,0.0091,0.0,0.009063,0.0,0.004834,0.005438,0.0,0.0,0.002417,"{""joy"": 0.0, ""sorrow"": 0.009063, ""longing"": 0.0, ""bold"": 0.004834, ""elegant"": 0.005438, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002417, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0091}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.008043, ""longing"": 0.0, ""bold"": 0.00429, ""elegant"": 0.004826, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.002145, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.008}"
708,104,虞美人,六月,宋,姜夔,念奴娇,1.0,1.0,1.0,positive,longing,joy,longing,0.0038,0.002551,0.003061,0.003827,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.002551, ""sorrow"": 0.003061, ""longing"": 0.003827, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0038}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.002232, ""sorrow"": 0.002679, ""longing"": 0.003348, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0033}"
759,105,秋海棠,七月,清,高士奇,南柯子,1.0,1.0,1.0,positive,longing,longing,longing,0.0177,0.007882,0.0,0.017734,0.0,0.0,0.004926,0.0,0.0,"{""joy"": 0.007882, ""sorrow"": 0.0, ""longing"": 0.017734, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004926, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0177}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.15, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.15}","{""joy"": 0.007442, ""sorrow"": 0.0, ""longing"": 0.025116, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.004651, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0251}"
756,106,秋海棠,七月,清,朱受新,白秋海棠,1.0,0.9975,1.0,positive,joy,joy,joy,0.0103,0.010274,0.0,0.0,0.0,0.008219,0.004795,0.0,0.0,"{""joy"": 0.010274, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.008219, ""serene"": 0.004795, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0103}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.009934, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.007947, ""serene"": 0.004636, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0099}"
749,107,木槿,七月,唐,杨凌,咏槿花,1.0,1.0,1.0,positive,joy,joy,joy,0.0201,0.020149,0.011194,0.0,0.0,0.0,0.0,0.0,0.0,"{""joy"": 0.020149, ""sorrow"": 0.011194, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0201}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.016981, ""sorrow"": 0.009434, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.017}"
782,108,芦花,七月,金,吴激,同儿曹赋芦花,1.0,0.0548,1.0,positive,longing,joy,longing,0.0165,0.0,0.008242,0.016484,0.0,0.0,0.003846,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.008242, ""longing"": 0.016484, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003846, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0165}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.0, ""sorrow"": 0.007895, ""longing"": 0.015789, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.003684, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""longing"", ""dominant_score"": 0.0158}"
747,109,木槿,七月,明,吴宽,槿,1.0,0.7511,1.0,positive,sorrow,joy,sorrow,0.014,0.012865,0.014035,0.0,0.0,0.0,0.0,0.0,0.011696,"{""joy"": 0.012865, ""sorrow"": 0.014035, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.011696, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.014}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.011282, ""sorrow"": 0.012308, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.010256, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0123}"
746,110,木槿,七月,元,舒頔,白槿花,1.0,0.9989,1.0,positive,serene,sorrow,serene,0.0223,0.0,0.009036,0.0,0.0,0.0,0.022289,0.0,0.0,"{""joy"": 0.0, ""sorrow"": 0.009036, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.022289, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0223}","{""joy"": 0.0, ""sorrow"": 0.066667, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.055556, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""sorrow"", ""dominant_score"": 0.0667}","{""joy"": 0.0, ""sorrow"": 0.014674, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.025543, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""serene"", ""dominant_score"": 0.0255}"
760,111,秋海棠,七月,清,龙启瑞,蝶恋花,1.0,0.5294,1.0,positive,joy,joy,joy,0.0131,0.013084,0.005607,0.0,0.0,0.0,0.007009,0.0,0.0,"{""joy"": 0.013084, ""sorrow"": 0.005607, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.007009, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0131}","{""joy"": 0.0, ""sorrow"": 0.0, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.0, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0}","{""joy"": 0.012335, ""sorrow"": 0.005286, ""longing"": 0.0, ""bold"": 0.0, ""elegant"": 0.0, ""serene"": 0.006608, ""resentment"": 0.0, ""anxiety"": 0.0, ""dominant_emotion"": ""joy"", ""dominant_score"": 0.0123}"
